15.8471 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1A30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002D0EF454D90>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.0648 	EXP 	slider_2: markerPos = None
21.0648 	EXP 	slider_2: markerPos = None
21.0648 	EXP 	slider_2: styleTweaks = ['triangleMarker']
21.0648 	EXP 	slider_2: styleTweaks = ['triangleMarker']
21.0648 	EXP 	question_2: height = 0.034999999999999996
21.0648 	EXP 	polygon: autoDraw = True
21.0648 	EXP 	polygon_2: autoDraw = True
21.0648 	EXP 	image1: autoDraw = True
21.0648 	EXP 	image2: autoDraw = True
21.0648 	EXP 	slider: autoDraw = True
21.0648 	EXP 	question: autoDraw = True
21.0648 	EXP 	slider_2: autoDraw = True
21.0648 	EXP 	question_2: autoDraw = True
21.0648 	EXP 	question: height = 0.034999999999999996
21.0648 	EXP 	question: height = 0.034999999999999996
21.0648 	EXP 	question: height = 0.034999999999999996
21.0648 	EXP 	question: text = 'Content'
21.0648 	EXP 	question_2: height = 0.034999999999999996
21.0648 	EXP 	question_2: height = 0.034999999999999996
21.0648 	EXP 	question_2: height = 0.034999999999999996
21.0648 	EXP 	question_2: text = 'Drawing style'
21.4819 	DATA 	Mouse: Left button down, pos=(852,405)
21.4973 	EXP 	slider: markerPos = 3.0
21.5139 	EXP 	slider: markerPos = 3.0
21.5306 	EXP 	slider: markerPos = 3.0
21.5474 	EXP 	slider: markerPos = 3.0
21.5641 	EXP 	slider: markerPos = 3.0
21.5653 	DATA 	Mouse:  Left button up, pos=(852,405)
21.5808 	EXP 	slider: markerPos = 3.0
22.1663 	DATA 	Mouse: Left button down, pos=(1067,187)
22.1807 	EXP 	slider_2: markerPos = 4.9907407407407405
22.1975 	EXP 	slider_2: markerPos = 4.9907407407407405
22.2142 	EXP 	slider_2: markerPos = 4.9907407407407405
22.2308 	EXP 	slider_2: markerPos = 4.9907407407407405
22.2474 	EXP 	slider_2: markerPos = 4.9907407407407405
22.2487 	DATA 	Mouse:  Left button up, pos=(1067,187)
22.2641 	EXP 	slider_2: markerPos = 5.0
22.4192 	DATA 	Keypress: space
22.4475 	EXP 	polygon: autoDraw = False
22.4475 	EXP 	polygon_2: autoDraw = False
22.4475 	EXP 	image1: autoDraw = False
22.4475 	EXP 	image2: autoDraw = False
22.4475 	EXP 	slider: autoDraw = False
22.4475 	EXP 	question: autoDraw = False
22.4475 	EXP 	slider_2: autoDraw = False
22.4475 	EXP 	question_2: autoDraw = False
22.4475 	EXP 	text: autoDraw = True
22.7312 	EXP 	New trial (rep=0, index=9): OrderedDict([('sub1', 107), ('sub2', 128), ('pairID', 'practice'), ('trialID', 7), ('stim1', 'stimuli/own/kitchen/107_kit.jpg'), ('stim2', 'stimuli/own/kitchen/128_kit.jpg')])
22.9157 	EXP 	text: autoDraw = False
22.9157 	EXP 	text: autoDraw = False
22.9157 	EXP 	image1: image = 'stimuli/own/kitchen/107_kit.jpg'
22.9157 	EXP 	image2: image = 'stimuli/own/kitchen/128_kit.jpg'
22.9157 	EXP 	slider: markerPos = None
22.9157 	EXP 	slider: markerPos = None
22.9157 	EXP 	slider: styleTweaks = ['triangleMarker']
22.9157 	EXP 	slider: styleTweaks = ['triangleMarker']
22.9157 	EXP 	question: height = 0.034999999999999996
22.9157 	EXP 	slider_2: markerPos = None
22.9157 	EXP 	slider_2: markerPos = None
22.9157 	EXP 	slider_2: styleTweaks = ['triangleMarker']
22.9157 	EXP 	slider_2: styleTweaks = ['triangleMarker']
22.9157 	EXP 	question_2: height = 0.034999999999999996
22.9157 	EXP 	polygon: autoDraw = True
22.9157 	EXP 	polygon_2: autoDraw = True
22.9157 	EXP 	image1: autoDraw = True
22.9157 	EXP 	image2: autoDraw = True
22.9157 	EXP 	slider: autoDraw = True
22.9157 	EXP 	question: autoDraw = True
22.9157 	EXP 	slider_2: autoDraw = True
22.9157 	EXP 	question_2: autoDraw = True
22.9157 	EXP 	question: height = 0.034999999999999996
22.9157 	EXP 	question: height = 0.034999999999999996
22.9157 	EXP 	question: height = 0.034999999999999996
22.9157 	EXP 	question: text = 'Content'
22.9157 	EXP 	question_2: height = 0.034999999999999996
22.9157 	EXP 	question_2: height = 0.034999999999999996
22.9157 	EXP 	question_2: height = 0.034999999999999996
22.9157 	EXP 	question_2: text = 'Drawing style'
23.3006 	DATA 	Mouse: Left button down, pos=(1168,398)
23.3227 	EXP 	slider: markerPos = 5.935185185185185
23.3474 	EXP 	slider: markerPos = 5.944444444444444
23.3603 	EXP 	slider: markerPos = 5.944444444444444
23.3669 	DATA 	Mouse:  Left button up, pos=(1170,398)
23.3717 	EXP 	slider: markerPos = 5.944444444444444
23.3827 	EXP 	slider: markerPos = 6.0
24.0058 	DATA 	Mouse: Left button down, pos=(851,184)
24.0308 	EXP 	slider_2: markerPos = 2.990740740740741
24.0473 	EXP 	slider_2: markerPos = 2.990740740740741
24.0641 	EXP 	slider_2: markerPos = 2.990740740740741
24.0806 	EXP 	slider_2: markerPos = 2.990740740740741
24.0974 	EXP 	slider_2: markerPos = 2.990740740740741
24.1141 	EXP 	slider_2: markerPos = 2.990740740740741
24.1152 	DATA 	Mouse:  Left button up, pos=(851,184)
24.1306 	EXP 	slider_2: markerPos = 3.0
24.3095 	DATA 	Keypress: space
24.3307 	EXP 	polygon: autoDraw = False
24.3307 	EXP 	polygon_2: autoDraw = False
24.3307 	EXP 	image1: autoDraw = False
24.3307 	EXP 	image2: autoDraw = False
24.3307 	EXP 	slider: autoDraw = False
24.3307 	EXP 	question: autoDraw = False
24.3307 	EXP 	slider_2: autoDraw = False
24.3307 	EXP 	question_2: autoDraw = False
24.3307 	EXP 	text: autoDraw = True
24.6307 	EXP 	text: autoDraw = False
24.6307 	EXP 	text: autoDraw = False
24.6307 	EXP 	text_2: autoDraw = True
25.3457 	EXP 	Imported conditions/conditions_kitchen.csv as conditions, 630 conditions, 6 params
25.3469 	EXP 	Created sequence: random, trialTypes=630, nReps=1, seed=201
25.3470 	EXP 	New trial (rep=0, index=0): OrderedDict([('sub1', 115), ('sub2', 141), ('pairID', 354), ('trialID', 354), ('stim1', 'stimuli/own/kitchen/115_kit.jpg'), ('stim2', 'stimuli/own/kitchen/141_kit.jpg')])
25.3471 	EXP 	window1: mouseVisible = True
25.3610 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
25.3619 	DATA 	Keypress: space
25.3631 	EXP 	text_2: autoDraw = False
25.3631 	EXP 	unnamed TextStim: autoDraw = False
25.3631 	EXP 	text: autoDraw = True
25.8408 	EXP 	text: autoDraw = False
25.8408 	EXP 	text: autoDraw = False
25.8408 	EXP 	image1: image = 'stimuli/own/kitchen/115_kit.jpg'
25.8408 	EXP 	image2: image = 'stimuli/own/kitchen/141_kit.jpg'
25.8408 	EXP 	slider: markerPos = None
25.8408 	EXP 	slider: markerPos = None
25.8408 	EXP 	slider: styleTweaks = ['triangleMarker']
25.8408 	EXP 	slider: styleTweaks = ['triangleMarker']
25.8408 	EXP 	question: height = 0.034999999999999996
25.8408 	EXP 	slider_2: markerPos = None
25.8408 	EXP 	slider_2: markerPos = None
25.8408 	EXP 	slider_2: styleTweaks = ['triangleMarker']
25.8408 	EXP 	slider_2: styleTweaks = ['triangleMarker']
25.8408 	EXP 	question_2: height = 0.034999999999999996
25.8408 	EXP 	polygon: autoDraw = True
25.8408 	EXP 	polygon_2: autoDraw = True
25.8408 	EXP 	image1: autoDraw = True
25.8408 	EXP 	image2: autoDraw = True
25.8408 	EXP 	slider: autoDraw = True
25.8408 	EXP 	question: autoDraw = True
25.8408 	EXP 	slider_2: autoDraw = True
25.8408 	EXP 	question_2: autoDraw = True
25.8408 	EXP 	question: height = 0.034999999999999996
25.8408 	EXP 	question: height = 0.034999999999999996
25.8408 	EXP 	question: height = 0.034999999999999996
25.8408 	EXP 	question: text = 'Content'
25.8408 	EXP 	question_2: height = 0.034999999999999996
25.8408 	EXP 	question_2: height = 0.034999999999999996
25.8408 	EXP 	question_2: height = 0.034999999999999996
25.8408 	EXP 	question_2: text = 'Drawing style'
26.2655 	DATA 	Mouse: Left button down, pos=(844,404)
26.2807 	EXP 	slider: markerPos = 2.925925925925926
26.2974 	EXP 	slider: markerPos = 2.925925925925926
26.3141 	EXP 	slider: markerPos = 2.925925925925926
26.3314 	EXP 	slider: markerPos = 2.925925925925926
26.3330 	DATA 	Mouse:  Left button up, pos=(844,404)
26.3473 	EXP 	slider: markerPos = 3.0
26.9490 	DATA 	Mouse: Left button down, pos=(1068,180)
26.9641 	EXP 	slider_2: markerPos = 5.0
26.9808 	EXP 	slider_2: markerPos = 5.0
26.9974 	EXP 	slider_2: markerPos = 5.0
27.0141 	EXP 	slider_2: markerPos = 5.0
27.0308 	EXP 	slider_2: markerPos = 5.0
27.0322 	DATA 	Mouse:  Left button up, pos=(1068,180)
27.0474 	EXP 	slider_2: markerPos = 5.0
27.2010 	EXP 	New trial (rep=0, index=1): OrderedDict([('sub1', 129), ('sub2', 138), ('pairID', 572), ('trialID', 572), ('stim1', 'stimuli/own/kitchen/129_kit.jpg'), ('stim2', 'stimuli/own/kitchen/138_kit.jpg')])
27.2011 	EXP 	window1: mouseVisible = True
27.2048 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
27.2055 	DATA 	Keypress: space
27.2141 	EXP 	polygon: autoDraw = False
27.2141 	EXP 	polygon_2: autoDraw = False
27.2141 	EXP 	image1: autoDraw = False
27.2141 	EXP 	image2: autoDraw = False
27.2141 	EXP 	slider: autoDraw = False
27.2141 	EXP 	question: autoDraw = False
27.2141 	EXP 	slider_2: autoDraw = False
27.2141 	EXP 	question_2: autoDraw = False
27.2141 	EXP 	unnamed TextStim: autoDraw = False
27.2141 	EXP 	text: autoDraw = True
27.7097 	EXP 	text: autoDraw = False
27.7097 	EXP 	text: autoDraw = False
27.7097 	EXP 	image1: image = 'stimuli/own/kitchen/129_kit.jpg'
27.7097 	EXP 	image2: image = 'stimuli/own/kitchen/138_kit.jpg'
27.7097 	EXP 	slider: markerPos = None
27.7097 	EXP 	slider: markerPos = None
27.7097 	EXP 	slider: styleTweaks = ['triangleMarker']
27.7097 	EXP 	slider: styleTweaks = ['triangleMarker']
27.7097 	EXP 	question: height = 0.034999999999999996
27.7097 	EXP 	slider_2: markerPos = None
27.7097 	EXP 	slider_2: markerPos = None
27.7097 	EXP 	slider_2: styleTweaks = ['triangleMarker']
27.7097 	EXP 	slider_2: styleTweaks = ['triangleMarker']
27.7097 	EXP 	question_2: height = 0.034999999999999996
27.7097 	EXP 	polygon: autoDraw = True
27.7097 	EXP 	polygon_2: autoDraw = True
27.7097 	EXP 	image1: autoDraw = True
27.7097 	EXP 	image2: autoDraw = True
27.7097 	EXP 	slider: autoDraw = True
27.7097 	EXP 	question: autoDraw = True
27.7097 	EXP 	slider_2: autoDraw = True
27.7097 	EXP 	question_2: autoDraw = True
27.7097 	EXP 	question: height = 0.034999999999999996
27.7097 	EXP 	question: height = 0.034999999999999996
27.7097 	EXP 	question: height = 0.034999999999999996
27.7097 	EXP 	question: text = 'Content'
27.7097 	EXP 	question_2: height = 0.034999999999999996
27.7097 	EXP 	question_2: height = 0.034999999999999996
27.7097 	EXP 	question_2: height = 0.034999999999999996
27.7097 	EXP 	question_2: text = 'Drawing style'
27.9488 	DATA 	Mouse: Left button down, pos=(1069,411)
27.9641 	EXP 	slider: markerPos = 5.0092592592592595
27.9807 	EXP 	slider: markerPos = 5.0092592592592595
27.9973 	EXP 	slider: markerPos = 5.0092592592592595
28.0141 	EXP 	slider: markerPos = 5.0092592592592595
28.0163 	DATA 	Mouse:  Left button up, pos=(1069,411)
28.0307 	EXP 	slider: markerPos = 5.0
28.5824 	DATA 	Mouse: Left button down, pos=(852,187)
28.5974 	EXP 	slider_2: markerPos = 3.0
28.6140 	EXP 	slider_2: markerPos = 3.0
28.6307 	EXP 	slider_2: markerPos = 3.0
28.6475 	EXP 	slider_2: markerPos = 3.0
28.6641 	EXP 	slider_2: markerPos = 3.0
28.6807 	EXP 	slider_2: markerPos = 3.0
28.6818 	DATA 	Mouse:  Left button up, pos=(852,187)
28.6973 	EXP 	slider_2: markerPos = 3.0
28.8567 	DATA 	Keypress: space
28.8666 	EXP 	New trial (rep=0, index=2): OrderedDict([('sub1', 102), ('sub2', 106), ('pairID', 39), ('trialID', 39), ('stim1', 'stimuli/own/kitchen/102_kit.jpg'), ('stim2', 'stimuli/own/kitchen/106_kit.jpg')])
28.8667 	EXP 	window1: mouseVisible = True
28.8688 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
28.8807 	EXP 	polygon: autoDraw = False
28.8807 	EXP 	polygon_2: autoDraw = False
28.8807 	EXP 	image1: autoDraw = False
28.8807 	EXP 	image2: autoDraw = False
28.8807 	EXP 	slider: autoDraw = False
28.8807 	EXP 	question: autoDraw = False
28.8807 	EXP 	slider_2: autoDraw = False
28.8807 	EXP 	question_2: autoDraw = False
28.8807 	EXP 	unnamed TextStim: autoDraw = False
28.8807 	EXP 	text: autoDraw = True
29.3787 	EXP 	text: autoDraw = False
29.3787 	EXP 	text: autoDraw = False
29.3787 	EXP 	image1: image = 'stimuli/own/kitchen/102_kit.jpg'
29.3787 	EXP 	image2: image = 'stimuli/own/kitchen/106_kit.jpg'
29.3787 	EXP 	slider: markerPos = None
29.3787 	EXP 	slider: markerPos = None
29.3787 	EXP 	slider: styleTweaks = ['triangleMarker']
29.3787 	EXP 	slider: styleTweaks = ['triangleMarker']
29.3787 	EXP 	question: height = 0.034999999999999996
29.3787 	EXP 	slider_2: markerPos = None
29.3787 	EXP 	slider_2: markerPos = None
29.3787 	EXP 	slider_2: styleTweaks = ['triangleMarker']
29.3787 	EXP 	slider_2: styleTweaks = ['triangleMarker']
29.3787 	EXP 	question_2: height = 0.034999999999999996
29.3787 	EXP 	polygon: autoDraw = True
29.3787 	EXP 	polygon_2: autoDraw = True
29.3787 	EXP 	image1: autoDraw = True
29.3787 	EXP 	image2: autoDraw = True
29.3787 	EXP 	slider: autoDraw = True
29.3787 	EXP 	question: autoDraw = True
29.3787 	EXP 	slider_2: autoDraw = True
29.3787 	EXP 	question_2: autoDraw = True
29.3787 	EXP 	question: height = 0.034999999999999996
29.3787 	EXP 	question: height = 0.034999999999999996
29.3787 	EXP 	question: height = 0.034999999999999996
29.3787 	EXP 	question: text = 'Content'
29.3787 	EXP 	question_2: height = 0.034999999999999996
29.3787 	EXP 	question_2: height = 0.034999999999999996
29.3787 	EXP 	question_2: height = 0.034999999999999996
29.3787 	EXP 	question_2: text = 'Drawing style'
29.7486 	DATA 	Mouse: Left button down, pos=(744,396)
29.7641 	EXP 	slider: markerPos = 2.0000000000000004
29.7808 	EXP 	slider: markerPos = 2.0000000000000004
29.7974 	EXP 	slider: markerPos = 2.0000000000000004
29.7984 	DATA 	Mouse:  Left button up, pos=(744,396)
29.8139 	EXP 	slider: markerPos = 2.0
30.4485 	DATA 	Mouse: Left button down, pos=(1060,188)
30.4640 	EXP 	slider_2: markerPos = 4.925925925925926
30.4807 	EXP 	slider_2: markerPos = 4.925925925925926
30.4974 	EXP 	slider_2: markerPos = 4.925925925925926
30.5139 	EXP 	slider_2: markerPos = 4.925925925925926
30.5308 	EXP 	slider_2: markerPos = 4.925925925925926
30.5321 	DATA 	Mouse:  Left button up, pos=(1060,188)
30.5474 	EXP 	slider_2: markerPos = 5.0
30.7004 	EXP 	New trial (rep=0, index=3): OrderedDict([('sub1', 121), ('sub2', 127), ('pairID', 465), ('trialID', 465), ('stim1', 'stimuli/own/kitchen/121_kit.jpg'), ('stim2', 'stimuli/own/kitchen/127_kit.jpg')])
30.7005 	EXP 	window1: mouseVisible = True
30.7027 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
30.7038 	DATA 	Keypress: space
30.7139 	EXP 	polygon: autoDraw = False
30.7139 	EXP 	polygon_2: autoDraw = False
30.7139 	EXP 	image1: autoDraw = False
30.7139 	EXP 	image2: autoDraw = False
30.7139 	EXP 	slider: autoDraw = False
30.7139 	EXP 	question: autoDraw = False
30.7139 	EXP 	slider_2: autoDraw = False
30.7139 	EXP 	question_2: autoDraw = False
30.7139 	EXP 	unnamed TextStim: autoDraw = False
30.7139 	EXP 	text: autoDraw = True
31.1903 	EXP 	text: autoDraw = False
31.1903 	EXP 	text: autoDraw = False
31.1903 	EXP 	image1: image = 'stimuli/own/kitchen/121_kit.jpg'
31.1903 	EXP 	image2: image = 'stimuli/own/kitchen/127_kit.jpg'
31.1903 	EXP 	slider: markerPos = None
31.1903 	EXP 	slider: markerPos = None
31.1903 	EXP 	slider: styleTweaks = ['triangleMarker']
31.1903 	EXP 	slider: styleTweaks = ['triangleMarker']
31.1903 	EXP 	question: height = 0.034999999999999996
31.1903 	EXP 	slider_2: markerPos = None
31.1903 	EXP 	slider_2: markerPos = None
31.1903 	EXP 	slider_2: styleTweaks = ['triangleMarker']
31.1903 	EXP 	slider_2: styleTweaks = ['triangleMarker']
31.1903 	EXP 	question_2: height = 0.034999999999999996
31.1903 	EXP 	polygon: autoDraw = True
31.1903 	EXP 	polygon_2: autoDraw = True
31.1903 	EXP 	image1: autoDraw = True
31.1903 	EXP 	image2: autoDraw = True
31.1903 	EXP 	slider: autoDraw = True
31.1903 	EXP 	question: autoDraw = True
31.1903 	EXP 	slider_2: autoDraw = True
31.1903 	EXP 	question_2: autoDraw = True
31.1903 	EXP 	question: height = 0.034999999999999996
31.1903 	EXP 	question: height = 0.034999999999999996
31.1903 	EXP 	question: height = 0.034999999999999996
31.1903 	EXP 	question: text = 'Content'
31.1903 	EXP 	question_2: height = 0.034999999999999996
31.1903 	EXP 	question_2: height = 0.034999999999999996
31.1903 	EXP 	question_2: height = 0.034999999999999996
31.1903 	EXP 	question_2: text = 'Drawing style'
31.5359 	DATA 	Mouse: Left button down, pos=(1179,407)
31.5640 	EXP 	slider: markerPos = 6.027777777777778
31.5807 	EXP 	slider: markerPos = 6.027777777777778
31.5975 	EXP 	slider: markerPos = 6.027777777777778
31.5986 	DATA 	Mouse:  Left button up, pos=(1179,407)
31.6140 	EXP 	slider: markerPos = 6.0
32.1652 	DATA 	Mouse: Left button down, pos=(853,179)
32.1809 	EXP 	slider_2: markerPos = 3.0092592592592595
32.1974 	EXP 	slider_2: markerPos = 3.0092592592592595
32.2140 	EXP 	slider_2: markerPos = 3.0092592592592595
32.2308 	EXP 	slider_2: markerPos = 3.0092592592592595
32.2489 	EXP 	slider_2: markerPos = 3.0092592592592595
32.2504 	DATA 	Mouse:  Left button up, pos=(853,179)
32.2640 	EXP 	slider_2: markerPos = 3.0
32.4418 	DATA 	Keypress: space
32.4504 	EXP 	New trial (rep=0, index=4): OrderedDict([('sub1', 118), ('sub2', 127), ('pairID', 408), ('trialID', 408), ('stim1', 'stimuli/own/kitchen/118_kit.jpg'), ('stim2', 'stimuli/own/kitchen/127_kit.jpg')])
32.4505 	EXP 	window1: mouseVisible = True
32.4527 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.4640 	EXP 	polygon: autoDraw = False
32.4640 	EXP 	polygon_2: autoDraw = False
32.4640 	EXP 	image1: autoDraw = False
32.4640 	EXP 	image2: autoDraw = False
32.4640 	EXP 	slider: autoDraw = False
32.4640 	EXP 	question: autoDraw = False
32.4640 	EXP 	slider_2: autoDraw = False
32.4640 	EXP 	question_2: autoDraw = False
32.4640 	EXP 	unnamed TextStim: autoDraw = False
32.4640 	EXP 	text: autoDraw = True
32.9443 	EXP 	text: autoDraw = False
32.9443 	EXP 	text: autoDraw = False
32.9443 	EXP 	image1: image = 'stimuli/own/kitchen/118_kit.jpg'
32.9443 	EXP 	image2: image = 'stimuli/own/kitchen/127_kit.jpg'
32.9443 	EXP 	slider: markerPos = None
32.9443 	EXP 	slider: markerPos = None
32.9443 	EXP 	slider: styleTweaks = ['triangleMarker']
32.9443 	EXP 	slider: styleTweaks = ['triangleMarker']
32.9443 	EXP 	question: height = 0.034999999999999996
32.9443 	EXP 	slider_2: markerPos = None
32.9443 	EXP 	slider_2: markerPos = None
32.9443 	EXP 	slider_2: styleTweaks = ['triangleMarker']
32.9443 	EXP 	slider_2: styleTweaks = ['triangleMarker']
32.9443 	EXP 	question_2: height = 0.034999999999999996
32.9443 	EXP 	polygon: autoDraw = True
32.9443 	EXP 	polygon_2: autoDraw = True
32.9443 	EXP 	image1: autoDraw = True
32.9443 	EXP 	image2: autoDraw = True
32.9443 	EXP 	slider: autoDraw = True
32.9443 	EXP 	question: autoDraw = True
32.9443 	EXP 	slider_2: autoDraw = True
32.9443 	EXP 	question_2: autoDraw = True
32.9443 	EXP 	question: height = 0.034999999999999996
32.9443 	EXP 	question: height = 0.034999999999999996
32.9443 	EXP 	question: height = 0.034999999999999996
32.9443 	EXP 	question: text = 'Content'
32.9443 	EXP 	question_2: height = 0.034999999999999996
32.9443 	EXP 	question_2: height = 0.034999999999999996
32.9443 	EXP 	question_2: height = 0.034999999999999996
32.9443 	EXP 	question_2: text = 'Drawing style'
33.2985 	DATA 	Mouse: Left button down, pos=(965,408)
33.3141 	EXP 	slider: markerPos = 4.046296296296297
33.3306 	EXP 	slider: markerPos = 4.037037037037037
33.3473 	EXP 	slider: markerPos = 4.027777777777778
33.3555 	DATA 	Mouse:  Left button up, pos=(962,402)
33.3641 	EXP 	slider: markerPos = 4.018518518518519
33.3807 	EXP 	slider: markerPos = 4.0
33.8154 	DATA 	Mouse: Left button down, pos=(1075,183)
33.8308 	EXP 	slider_2: markerPos = 5.064814814814815
33.8474 	EXP 	slider_2: markerPos = 5.064814814814815
33.8640 	EXP 	slider_2: markerPos = 5.064814814814815
33.8807 	EXP 	slider_2: markerPos = 5.064814814814815
33.8823 	DATA 	Mouse:  Left button up, pos=(1075,183)
33.8975 	EXP 	slider_2: markerPos = 5.0
34.0630 	DATA 	Keypress: space
34.0721 	EXP 	New trial (rep=0, index=5): OrderedDict([('sub1', 106), ('sub2', 124), ('pairID', 180), ('trialID', 180), ('stim1', 'stimuli/own/kitchen/106_kit.jpg'), ('stim2', 'stimuli/own/kitchen/124_kit.jpg')])
34.0723 	EXP 	window1: mouseVisible = True
34.0770 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
34.0807 	EXP 	polygon: autoDraw = False
34.0807 	EXP 	polygon_2: autoDraw = False
34.0807 	EXP 	image1: autoDraw = False
34.0807 	EXP 	image2: autoDraw = False
34.0807 	EXP 	slider: autoDraw = False
34.0807 	EXP 	question: autoDraw = False
34.0807 	EXP 	slider_2: autoDraw = False
34.0807 	EXP 	question_2: autoDraw = False
34.0807 	EXP 	unnamed TextStim: autoDraw = False
34.0807 	EXP 	text: autoDraw = True
34.5657 	EXP 	text: autoDraw = False
34.5657 	EXP 	text: autoDraw = False
34.5657 	EXP 	image1: image = 'stimuli/own/kitchen/106_kit.jpg'
34.5657 	EXP 	image2: image = 'stimuli/own/kitchen/124_kit.jpg'
34.5657 	EXP 	slider: markerPos = None
34.5657 	EXP 	slider: markerPos = None
34.5657 	EXP 	slider: styleTweaks = ['triangleMarker']
34.5657 	EXP 	slider: styleTweaks = ['triangleMarker']
34.5657 	EXP 	question: height = 0.034999999999999996
34.5657 	EXP 	slider_2: markerPos = None
34.5657 	EXP 	slider_2: markerPos = None
34.5657 	EXP 	slider_2: styleTweaks = ['triangleMarker']
34.5657 	EXP 	slider_2: styleTweaks = ['triangleMarker']
34.5657 	EXP 	question_2: height = 0.034999999999999996
34.5657 	EXP 	polygon: autoDraw = True
34.5657 	EXP 	polygon_2: autoDraw = True
34.5657 	EXP 	image1: autoDraw = True
34.5657 	EXP 	image2: autoDraw = True
34.5657 	EXP 	slider: autoDraw = True
34.5657 	EXP 	question: autoDraw = True
34.5657 	EXP 	slider_2: autoDraw = True
34.5657 	EXP 	question_2: autoDraw = True
34.5657 	EXP 	question: height = 0.034999999999999996
